カテゴリコードlv1,カテゴリコードlv2,カテゴリコードlv3,カテゴリ名lv1,カテゴリ名lv2,カテゴリ名lv3,カテゴリ名lv3_long
10002,10251,10488,本、雑誌、コミック,コミック、アニメ,青年（一般）,本、雑誌、コミック > コミック、アニメ > 青年（一般）
10002,10251,10542,本、雑誌、コミック,コミック、アニメ,青年（中高年）,本、雑誌、コミック > コミック、アニメ > 青年（中高年）
10002,10251,10372,本、雑誌、コミック,コミック、アニメ,児童,本、雑誌、コミック > コミック、アニメ > 児童
10002,10251,10337,本、雑誌、コミック,コミック、アニメ,レディース,本、雑誌、コミック > コミック、アニメ > レディース
10002,10251,50806,本、雑誌、コミック,コミック、アニメ,ボーイズラブ,
10002,10251,10296,本、雑誌、コミック,コミック、アニメ,マニア,本、雑誌、コミック > コミック、アニメ > マニア
10002,10251,10602,本、雑誌、コミック,コミック、アニメ,廉価版コミックス,本、雑誌、コミック > コミック、アニメ > 廉価版コミックス
10002,10251,10254,本、雑誌、コミック,コミック、アニメ,コミック文庫,本、雑誌、コミック > コミック、アニメ > コミック文庫
10002,10251,10268,本、雑誌、コミック,コミック、アニメ,ティーンズ、ファンタジー文庫,本、雑誌、コミック > コミック、アニメ > ティーンズ、ファンタジー文庫
10002,10251,10282,本、雑誌、コミック,コミック、アニメ,ティーンズ、少女文庫,本、雑誌、コミック > コミック、アニメ > ティーンズ、少女文庫
10002,10251,10252,本、雑誌、コミック,コミック、アニメ,その他,コミック、アニメ > その他
10002,12492,12807,本、雑誌、コミック,文芸,文芸全般,本、雑誌、コミック > 文芸全般
10002,12492,12842,本、雑誌、コミック,文芸,文庫全般,本、雑誌、コミック > 文庫全般
10002,12492,13478,本、雑誌、コミック,文芸,新書、選書全般,本、雑誌、コミック > 文芸 > 新書、選書全般
10002,12492,12493,本、雑誌、コミック,文芸,SF、ミステリー,本、雑誌、コミック > 文芸 > SF、ミステリー
10002,12492,12799,本、雑誌、コミック,文芸,文学全集,本、雑誌、コミック > 文芸 > 文学全集
10002,12492,12511,本、雑誌、コミック,文芸,SF、推理文庫,本、雑誌、コミック > 文芸 > SF、推理文庫
10002,12492,12794,本、雑誌、コミック,文芸,日本文学,本、雑誌、コミック > 文芸 > 日本文学
10002,12492,12556,本、雑誌、コミック,文芸,ノンフィクション,本、雑誌、コミック > 文芸 > ノンフィクション
10002,12492,12600,本、雑誌、コミック,文芸,海外文学,本、雑誌、コミック > 文芸 > 海外文学
10002,12492,12519,本、雑誌、コミック,文芸,ドキュメンタリー,本、雑誌、コミック > 文芸 > ドキュメンタリー
10002,12492,12620,本、雑誌、コミック,文芸,外国文学,本、雑誌、コミック > 文芸 > 外国文学
10002,12492,12529,本、雑誌、コミック,文芸,ノベルス,本、雑誌、コミック > 文芸 > ノベルス
10002,12492,12680,本、雑誌、コミック,文芸,国文学,本、雑誌、コミック > 文芸 > 国文学
10002,12492,12595,本、雑誌、コミック,文芸,レディース文庫,本、雑誌、コミック > 文芸 > レディース文庫
10002,12492,12639,本、雑誌、コミック,文芸,紀行、エッセー,本、雑誌、コミック > 文芸 > 紀行、エッセー
10002,12492,12565,本、雑誌、コミック,文芸,ブックガイド,本、雑誌、コミック > 文芸 > ブックガイド
10002,12492,12729,本、雑誌、コミック,文芸,女性の本棚,本、雑誌、コミック > 文芸 > 女性の本棚
10002,12492,12574,本、雑誌、コミック,文芸,ブックス,本、雑誌、コミック > 文芸 > ブックス
10002,12492,12719,本、雑誌、コミック,文芸,詩、詩集,本、雑誌、コミック > 文芸 > 詩、詩集
10002,12492,12587,本、雑誌、コミック,文芸,ライブラリー,本、雑誌、コミック > 文芸 > ライブラリー
10002,12492,12781,本、雑誌、コミック,文芸,短歌、俳句,本、雑誌、コミック > 文芸 > 短歌、俳句
10002,12492,12696,本、雑誌、コミック,文芸,雑学、知識,本、雑誌、コミック > 文芸 > 雑学、知識
10002,12492,12749,本、雑誌、コミック,文芸,人物評伝,本、雑誌、コミック > 文芸 > 人物評伝
10002,12492,12701,本、雑誌、コミック,文芸,雑学文庫,本、雑誌、コミック > 文芸 > 雑学文庫
10002,12492,12741,本、雑誌、コミック,文芸,人生論,本、雑誌、コミック > 文芸 > 人生論
10002,12492,12755,本、雑誌、コミック,文芸,戦記,本、雑誌、コミック > 文芸 > 戦記
10002,12492,12843,本、雑誌、コミック,文芸,歴史、時代小説,本、雑誌、コミック > 文芸 > 歴史、時代小説
10002,12492,12762,本、雑誌、コミック,文芸,選書、双書,本、雑誌、コミック > 文芸 > 選書、双書
10002,12492,12630,本、雑誌、コミック,文芸,学術、教養文庫,本、雑誌、コミック > 文芸 > 学術、教養文庫
10002,12492,12679,本、雑誌、コミック,文芸,教養全般,本、雑誌、コミック > 教養全般
10002,12492,12651,本、雑誌、コミック,文芸,教養新書、選書,本、雑誌、コミック > 文芸 > 教養新書、選書
10002,12492,12790,本、雑誌、コミック,文芸,特殊文庫,本、雑誌、コミック > 文芸 > 特殊文庫
10002,12492,12808,本、雑誌、コミック,文芸,文庫一般,本、雑誌、コミック > 文芸 > 文庫一般
10002,10003,10120,本、雑誌、コミック,雑誌,総合、文芸,本、雑誌、コミック > 雑誌 > 総合、文芸
10002,10003,13458,本、雑誌、コミック,雑誌,趣味,本、雑誌、コミック > 雑誌 > 趣味
10002,10003,10059,本、雑誌、コミック,雑誌,児童,本、雑誌、コミック > 雑誌 > 児童
10002,10003,10128,本、雑誌、コミック,雑誌,男性誌,本、雑誌、コミック > 雑誌 > 男性誌
10002,10003,10083,本、雑誌、コミック,雑誌,女性誌,本、雑誌、コミック > 雑誌 > 女性誌
10002,10003,10093,本、雑誌、コミック,雑誌,情報誌,本、雑誌、コミック > 雑誌 > 情報誌
10002,10003,10110,本、雑誌、コミック,雑誌,専門誌,本、雑誌、コミック > 雑誌 > 専門誌
10002,10003,10102,本、雑誌、コミック,雑誌,生活,本、雑誌、コミック > 雑誌 > 生活
10002,10003,10048,本、雑誌、コミック,雑誌,音楽、芸能,本、雑誌、コミック > 雑誌 > 音楽、芸能
10002,10003,10063,本、雑誌、コミック,雑誌,車、バイク,本、雑誌、コミック > 雑誌 > 車、バイク
10002,10003,10004,本、雑誌、コミック,雑誌,ゲーム,本、雑誌、コミック > 雑誌 > ゲーム
10002,10003,10008,本、雑誌、コミック,雑誌,コミック、アニメ,本、雑誌、コミック > 雑誌 > コミック、アニメ
10002,10003,10020,本、雑誌、コミック,雑誌,コンピュータ,本、雑誌、コミック > 雑誌 > コンピュータ
10002,10003,10029,本、雑誌、コミック,雑誌,スポーツ,本、雑誌、コミック > 雑誌 > スポーツ
10002,10003,10044,本、雑誌、コミック,雑誌,ビジネス、経済,本、雑誌、コミック > 雑誌 > ビジネス、経済
10002,10003,10054,本、雑誌、コミック,雑誌,学習テキスト,本、雑誌、コミック > 雑誌 > 学習テキスト
10002,10003,10037,本、雑誌、コミック,雑誌,その他,本、雑誌、コミック > 雑誌 > その他
10002,10141,10142,本、雑誌、コミック,アイドル写真集,タレント、ミュージシャン写真集,本、雑誌、コミック > アイドル写真集 > タレント、ミュージシャン写真集
10002,10725,10799,本、雑誌、コミック,ビジネス、経済,開業、転職,本、雑誌、コミック > ビジネス、経済 > 開業、転職
10002,10725,10775,本、雑誌、コミック,ビジネス、経済,会計、税務資格,本、雑誌、コミック > ビジネス、経済 > 会計、税務資格
10002,10725,10781,本、雑誌、コミック,ビジネス、経済,会計、簿記,本、雑誌、コミック > ビジネス、経済 > 会計、簿記
10002,10725,10808,本、雑誌、コミック,ビジネス、経済,企業、組織論,本、雑誌、コミック > ビジネス、経済 > 企業、組織論
10002,10725,10818,本、雑誌、コミック,ビジネス、経済,企業法務,本、雑誌、コミック > ビジネス、経済 > 企業法務
10002,10725,10823,本、雑誌、コミック,ビジネス、経済,金融学,本、雑誌、コミック > ビジネス、経済 > 金融学
10002,10725,10832,本、雑誌、コミック,ビジネス、経済,金融資格,本、雑誌、コミック > ビジネス、経済 > 金融資格
10002,10725,10835,本、雑誌、コミック,ビジネス、経済,経営学,本、雑誌、コミック > ビジネス、経済 > 経営学
10002,10725,10854,本、雑誌、コミック,ビジネス、経済,経済,本、雑誌、コミック > ビジネス、経済 > 経済
10002,10725,10839,本、雑誌、コミック,ビジネス、経済,経営管理,本、雑誌、コミック > ビジネス、経済 > 経営管理
10002,10725,10868,本、雑誌、コミック,ビジネス、経済,広告,本、雑誌、コミック > ビジネス、経済 > 広告
10002,10725,10874,本、雑誌、コミック,ビジネス、経済,国際経済,本、雑誌、コミック > ビジネス、経済 > 国際経済
10002,10725,10881,本、雑誌、コミック,ビジネス、経済,財政学,本、雑誌、コミック > ビジネス、経済 > 財政学
10002,10725,10886,本、雑誌、コミック,ビジネス、経済,産業、交通,本、雑誌、コミック > ビジネス、経済 > 産業、交通
10002,10725,10893,本、雑誌、コミック,ビジネス、経済,仕事の技術,本、雑誌、コミック > ビジネス、経済 > 仕事の技術
10002,10725,10909,本、雑誌、コミック,ビジネス、経済,自己啓発,本、雑誌、コミック > ビジネス、経済 > 自己啓発
10002,10725,10916,本、雑誌、コミック,ビジネス、経済,税務,本、雑誌、コミック > ビジネス、経済 > 税務
10002,10725,10926,本、雑誌、コミック,ビジネス、経済,統計学,本、雑誌、コミック > ビジネス、経済 > 統計学
10002,10725,10931,本、雑誌、コミック,ビジネス、経済,日本経済,本、雑誌、コミック > ビジネス、経済 > 日本経済
10002,10725,10726,本、雑誌、コミック,ビジネス、経済,ビジネス教養,本、雑誌、コミック > ビジネス、経済 > ビジネス教養
10002,10725,10745,本、雑誌、コミック,ビジネス、経済,ビジネス資格試験,本、雑誌、コミック > ビジネス、経済 > ビジネス資格試験
10002,10725,10937,本、雑誌、コミック,ビジネス、経済,貿易,本、雑誌、コミック > ビジネス、経済 > 貿易
10002,10725,10755,本、雑誌、コミック,ビジネス、経済,マーケティング,本、雑誌、コミック > ビジネス、経済 > マーケティング
10002,10725,10762,本、雑誌、コミック,ビジネス、経済,マネープラン,本、雑誌、コミック > ビジネス、経済 > マネープラン
10002,10725,10943,本、雑誌、コミック,ビジネス、経済,流通,本、雑誌、コミック > ビジネス、経済 > 流通
10002,10725,10754,本、雑誌、コミック,ビジネス、経済,ビジネス全般,本、雑誌、コミック > ビジネス全般
10002,10725,10853,本、雑誌、コミック,ビジネス、経済,経営全般,本、雑誌、コミック > 経営全般 > 経営全般
10002,10725,10867,本、雑誌、コミック,ビジネス、経済,経済全般,本、雑誌、コミック > 経済全般 > 経済全般
10002,10604,10613,本、雑誌、コミック,コンピュータ,アプリケーション,本、雑誌、コミック > コンピュータ > アプリケーション
10002,10604,10605,本、雑誌、コミック,コンピュータ,OS,本、雑誌、コミック > コンピュータ > OS
10002,10604,10687,本、雑誌、コミック,コンピュータ,言語,本、雑誌、コミック > コンピュータ > 言語
10002,10604,10652,本、雑誌、コミック,コンピュータ,デジタルクリエイト,本、雑誌、コミック > コンピュータ > デジタルクリエイト
10002,10604,10700,本、雑誌、コミック,コンピュータ,情報科学,本、雑誌、コミック > コンピュータ > 情報科学
10002,10604,10709,本、雑誌、コミック,コンピュータ,情報通信,本、雑誌、コミック > コンピュータ > 情報通信
10002,10604,10633,本、雑誌、コミック,コンピュータ,インターネット,本、雑誌、コミック > コンピュータ > インターネット
